#,Address,Source,Live Registers,Warp Stall Sampling (All Samples),Instructions Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,flash_fwd_kernel
1821,00007ef1 797ea5c0,"      STL [R1+0x8c], R239",224,1308,1040384,Local,Store,32,,,,,,
1822,00007ef1 797ea5d0,"      SHFL.BFLY PT, R204, R3, 0x2, 0x1f",224,769,1040384,,,,,,,,,
1823,00007ef1 797ea5e0,"      STL [R1+0x88], R238",224,1294,1040384,Local,Store,32,,,,,,
1824,00007ef1 797ea5f0,"      SHFL.BFLY PT, R2, R0, 0x2, 0x1f",224,730,1040384,,,,,,,,,
1825,00007ef1 797ea600,"      STL [R1+0x84], R237",224,1343,1040384,Local,Store,32,,,,,,
1826,00007ef1 797ea610,"      STL [R1+0x80], R236",223,744,1040384,Local,Store,32,,,,,,
1827,00007ef1 797ea620,"      STL [R1+0x7c], R235",222,844,1040384,Local,Store,32,,,,,,
1828,00007ef1 797ea630,"      STL [R1+0x78], R234",221,770,1040384,Local,Store,32,,,,,,
1829,00007ef1 797ea640,"      STL [R1+0x74], R233",220,785,1040384,Local,Store,32,,,,,,
1830,00007ef1 797ea650,"      STL [R1+0x70], R232",219,822,1040384,Local,Store,32,,,,,,
1831,00007ef1 797ea660,"      FMNMX.FTZ R200, R200, R199, !PT",218,228,1040384,,,,,,,,,
1832,00007ef1 797ea670,"      FMNMX.FTZ R198, R198, R205, !PT",217,749,1040384,,,,,,,,,
1833,00007ef1 797ea680,"      STL [R1+0x6c], R231",216,281,1040384,Local,Store,32,,,,,,
1834,00007ef1 797ea690,"      FMNMX.FTZ R204, R3, R204, !PT",215,936,1040384,,,,,,,,,
1835,00007ef1 797ea6a0,"      FMNMX.FTZ R2, R0, R2, !PT",214,1574,1040384,,,,,,,,,
1836,00007ef1 797ea6b0,"      SHFL.BFLY PT, R199, R200, 0x1, 0x1f",214,209,1040384,,,,,,,,,
1837,00007ef1 797ea6c0,"      SHFL.BFLY PT, R205, R198, 0x1, 0x1f",215,1415,1040384,,,,,,,,,
1838,00007ef1 797ea6d0,"      SHFL.BFLY PT, R206, R204, 0x1, 0x1f",216,1408,1040384,,,,,,,,,
1839,00007ef1 797ea6e0,"      SHFL.BFLY PT, R3, R2, 0x1, 0x1f",217,1325,1040384,,,,,,,,,
1840,00007ef1 797ea6f0,"      STL [R1+0x68], R230",217,1335,1040384,Local,Store,32,,,,,,
1841,00007ef1 797ea700,"      STL [R1+0x64], R229",216,686,1040384,Local,Store,32,,,,,,
1842,00007ef1 797ea710,"      STL [R1+0x60], R228",215,705,1040384,Local,Store,32,,,,,,
1843,00007ef1 797ea720,"      FMNMX.FTZ R200, R200, R199, !PT",214,2321,1040384,,,,,,,,,
1844,00007ef1 797ea730,"      STL [R1+0x5c], R227",213,522,1040384,Local,Store,32,,,,,,
1845,00007ef1 797ea740,"      FMNMX.FTZ R199, R198, R205, !PT",213,638,1040384,,,,,,,,,
1846,00007ef1 797ea750,"      FADD.FTZ R0, -R200, R196",212,157,1040384,,,,,,,,,
1847,00007ef1 797ea760,"      FSETP.NEU.FTZ.AND P1, PT, R200, -INF , PT",211,157,1040384,,,,,,,,,
1848,00007ef1 797ea770,"      STL [R1+0xa0], R200",211,188,1040384,Local,Store,32,,,,,,
1849,00007ef1 797ea780,"      FMNMX.FTZ R198, R204, R206, !PT",212,524,1040384,,,,,,,,,
1850,00007ef1 797ea790,"      FMUL.FTZ R196, R0, UR4",211,156,1040384,,,,,,,,,
1851,00007ef1 797ea7a0,"      FADD.FTZ R0, -R199, R197",211,200,1040384,,,,,,,,,
1852,00007ef1 797ea7b0,"      STL [R1+0xa4], R199",210,190,1040384,Local,Store,32,,,,,,
1853,00007ef1 797ea7c0,"      FMNMX.FTZ R3, R2, R3, !PT",210,574,1040384,,,,,,,,,
1854,00007ef1 797ea7d0,"      FMUL.FTZ R204, R198, UR4",210,168,1040384,,,,,,,,,
1855,00007ef1 797ea7e0,"      FMUL.FTZ R197, R0, UR4",211,150,1040384,,,,,,,,,
1856,00007ef1 797ea7f0,"      MUFU.EX2 R196, R196",210,117,1040384,,,,,,,,,
1857,00007ef1 797ea800,"      STL [R1+0xa8], R198",210,190,1040384,Local,Store,32,,,,,,
1858,00007ef1 797ea810,"      FADD.FTZ R0, -R198, R201",211,162,1040384,,,,,,,,,
1859,00007ef1 797ea820,"      FMUL.FTZ R201, R200, UR4",211,153,1040384,,,,,,,,,
1860,00007ef1 797ea830,"      FMUL.FTZ R205, R3, UR4",211,149,1040384,,,,,,,,,
1861,00007ef1 797ea840,"      STL [R1+0xac], R3",211,211,1040384,Local,Store,32,,,,,,
1862,00007ef1 797ea850,"      FMUL.FTZ R2, R0, UR4",212,130,1040384,,,,,,,,,
1863,00007ef1 797ea860,"      FADD.FTZ R0, -R3, R202",212,147,1040384,,,,,,,,,
1864,00007ef1 797ea870,"      MUFU.EX2 R197, R197",211,620,1040384,,,,,,,,,
1865,00007ef1 797ea880,"      FSEL R201, R201, RZ, P1",211,156,1040384,,,,,,,,,
1866,00007ef1 797ea890,"      FMUL.FTZ R202, R199, UR4",212,146,1040384,,,,,,,,,
1867,00007ef1 797ea8a0,"      FSETP.NEU.FTZ.AND P1, PT, R199, -INF , PT",212,132,1040384,,,,,,,,,
1868,00007ef1 797ea8b0,"      FMUL.FTZ R0, R0, UR4",211,137,1040384,,,,,,,,,
1869,00007ef1 797ea8c0,"      FFMA.FTZ R21, R21, UR4, -R201",211,332,1040384,,,,,,,,,
1870,00007ef1 797ea8d0,"      FSEL R202, R202, RZ, P1",211,234,1040384,,,,,,,,,
1871,00007ef1 797ea8e0,"      MUFU.EX2 R2, R2",211,742,1040384,,,,,,,,,
1872,00007ef1 797ea8f0,"      FSETP.NEU.FTZ.AND P1, PT, R198, -INF , PT",211,212,1040384,,,,,,,,,
1873,00007ef1 797ea900,"      FFMA.FTZ R4, R4, UR4, -R201",210,186,1040384,,,,,,,,,
1874,00007ef1 797ea910,"      FFMA.FTZ R20, R20, UR4, -R201",210,147,1040384,,,,,,,,,
1875,00007ef1 797ea920,"      FFMA.FTZ R23, R23, UR4, -R202",210,159,1040384,,,,,,,,,
1876,00007ef1 797ea930,"      FSEL R204, R204, RZ, P1",210,123,1040384,,,,,,,,,
1877,00007ef1 797ea940,"      FFMA.FTZ R22, R22, UR4, -R202",210,138,1040384,,,,,,,,,
1878,00007ef1 797ea950,"      FSETP.NEU.FTZ.AND P1, PT, R3, -INF , PT",210,234,1040384,,,,,,,,,
1879,00007ef1 797ea960,"      MUFU.EX2 R211, R4",210,749,1040384,,,,,,,,,
1880,00007ef1 797ea970,"      FFMA.FTZ R206, R112, UR4, -R201",210,126,1040384,,,,,,,,,
1881,00007ef1 797ea980,"      FFMA.FTZ R207, R113, UR4, -R201",210,136,1040384,,,,,,,,,
1882,00007ef1 797ea990,"      FFMA.FTZ R56, R56, UR4, -R204",209,159,1040384,,,,,,,,,
1883,00007ef1 797ea9a0,"      FFMA.FTZ R57, R57, UR4, -R204",209,139,1040384,,,,,,,,,
1884,00007ef1 797ea9b0,"      FFMA.FTZ R60, R60, UR4, -R204",209,135,1040384,,,,,,,,,
1885,00007ef1 797ea9c0,"      FFMA.FTZ R61, R61, UR4, -R204",209,147,1040384,,,,,,,,,
1886,00007ef1 797ea9d0,"      FFMA.FTZ R76, R76, UR4, -R204",209,151,1040384,,,,,,,,,
1887,00007ef1 797ea9e0,"      MUFU.EX2 R3, R21",210,1505,1040384,,,,,,,,,
1888,00007ef1 797ea9f0,"      FFMA.FTZ R77, R77, UR4, -R204",209,125,1040384,,,,,,,,,
1889,00007ef1 797eaa00,"      FFMA.FTZ R88, R88, UR4, -R204",209,144,1040384,,,,,,,,,
1890,00007ef1 797eaa10,"      FFMA.FTZ R89, R89, UR4, -R204",209,136,1040384,,,,,,,,,
1891,00007ef1 797eaa20,"      FFMA.FTZ R32, R32, UR4, -R201",209,154,1040384,,,,,,,,,
1892,00007ef1 797eaa30,"      FFMA.FTZ R33, R33, UR4, -R201",209,139,1040384,,,,,,,,,
1893,00007ef1 797eaa40,"      FFMA.FTZ R34, R34, UR4, -R202",209,143,1040384,,,,,,,,,
1894,00007ef1 797eaa50,"      FFMA.FTZ R35, R35, UR4, -R202",209,149,1040384,,,,,,,,,
1895,00007ef1 797eaa60,"      MUFU.EX2 R4, R23",210,783,1040384,,,,,,,,,
1896,00007ef1 797eaa70,"      FFMA.FTZ R25, R25, UR4, -R204",209,146,1040384,,,,,,,,,
1897,00007ef1 797eaa80,"      FSEL R205, R205, RZ, P1",209,153,1040384,,,,,,,,,
1898,00007ef1 797eaa90,"      FFMA.FTZ R28, R28, UR4, -R204",209,138,1040384,,,,,,,,,
1899,00007ef1 797eaaa0,"      FFMA.FTZ R29, R29, UR4, -R204",209,124,1040384,,,,,,,,,
1900,00007ef1 797eaab0,"      FFMA.FTZ R16, R16, UR4, -R201",209,140,1040384,,,,,,,,,
1901,00007ef1 797eaac0,"      FFMA.FTZ R17, R17, UR4, -R201",209,151,1040384,,,,,,,,,
1902,00007ef1 797eaad0,"      STL [R1+0x18], R3",209,328,1040384,Local,Store,32,,,,,,
1903,00007ef1 797eaae0,"      MUFU.EX2 R223, R20",209,804,1040384,,,,,,,,,
1904,00007ef1 797eaaf0,"      FFMA.FTZ R58, R58, UR4, -R205",208,141,1040384,,,,,,,,,
1905,00007ef1 797eab00,"      FFMA.FTZ R59, R59, UR4, -R205",208,125,1040384,,,,,,,,,
1906,00007ef1 797eab10,"      FFMA.FTZ R62, R62, UR4, -R205",208,133,1040384,,,,,,,,,
1907,00007ef1 797eab20,"      FFMA.FTZ R63, R63, UR4, -R205",208,130,1040384,,,,,,,,,
1908,00007ef1 797eab30,"      FFMA.FTZ R78, R78, UR4, -R205",208,142,1040384,,,,,,,,,
1909,00007ef1 797eab40,"      FFMA.FTZ R79, R79, UR4, -R205",208,124,1040384,,,,,,,,,
1910,00007ef1 797eab50,"      STL [R1+0x10], R4",208,183,1040384,Local,Store,32,,,,,,
1911,00007ef1 797eab60,"      MUFU.EX2 R249, R22",208,821,1040384,,,,,,,,,
1912,00007ef1 797eab70,"      FFMA.FTZ R90, R90, UR4, -R205",207,157,1040384,,,,,,,,,
1913,00007ef1 797eab80,"      FFMA.FTZ R94, R94, UR4, -R205",207,121,1040384,,,,,,,,,
1914,00007ef1 797eab90,"      FFMA.FTZ R95, R95, UR4, -R205",207,139,1040384,,,,,,,,,
1915,00007ef1 797eaba0,"      FFMA.FTZ R26, R26, UR4, -R205",207,123,1040384,,,,,,,,,
1916,00007ef1 797eabb0,"      FFMA.FTZ R27, R27, UR4, -R205",207,148,1040384,,,,,,,,,
1917,00007ef1 797eabc0,"      FFMA.FTZ R30, R30, UR4, -R205",207,132,1040384,,,,,,,,,
1918,00007ef1 797eabd0,"      FFMA.FTZ R18, R18, UR4, -R202",207,232,1040384,,,,,,,,,
1919,00007ef1 797eabe0,"      MUFU.EX2 R219, R16",208,873,1040384,,,,,,,,,
1920,00007ef1 797eabf0,"      FFMA.FTZ R19, R19, UR4, -R202",207,140,1040384,,,,,,,,,
1921,00007ef1 797eac00,"      FFMA.FTZ R12, R12, UR4, -R204",207,173,1040384,,,,,,,,,
1922,00007ef1 797eac10,"      FFMA.FTZ R13, R13, UR4, -R204",207,122,1040384,,,,,,,,,
1923,00007ef1 797eac20,"      FFMA.FTZ R14, R14, UR4, -R205",207,133,1040384,,,,,,,,,
1924,00007ef1 797eac30,"      FFMA.FTZ R15, R15, UR4, -R205",207,124,1040384,,,,,,,,,
1925,00007ef1 797eac40,"      FFMA.FTZ R31, R31, UR4, -R205",207,131,1040384,,,,,,,,,
1926,00007ef1 797eac50,"      LDSM.16.MT88.4 R20, [R203+0x8000]",211,273,1040384,Shared,Load,128,0,,,,,
1927,00007ef1 797eac60,"      MUFU.EX2 R3, R32",212,1059,1040384,,,,,,,,,
1928,00007ef1 797eac70,"      FFMA.FTZ R36, R36, UR4, -R201",211,138,1040384,,,,,,,,,
1929,00007ef1 797eac80,"      FFMA.FTZ R38, R38, UR4, -R202",211,140,1040384,,,,,,,,,
1930,00007ef1 797eac90,"      FFMA.FTZ R40, R40, UR4, -R204",211,137,1040384,,,,,,,,,
1931,00007ef1 797eaca0,"      FFMA.FTZ R37, R37, UR4, -R201",211,124,1040384,,,,,,,,,
1932,00007ef1 797eacb0,"      FFMA.FTZ R39, R39, UR4, -R202",211,131,1040384,,,,,,,,,
1933,00007ef1 797eacc0,"      FFMA.FTZ R41, R41, UR4, -R204",211,135,1040384,,,,,,,,,
1934,00007ef1 797eacd0,"      FMUL.FTZ R16, R196, R140",212,275,1040384,,,,,,,,,
1935,00007ef1 797eace0,"      MUFU.EX2 R4, R34",212,917,1040384,,,,,,,,,
1936,00007ef1 797eacf0,"      FFMA.FTZ R5, R5, UR4, -R201",211,164,1040384,,,,,,,,,
1937,00007ef1 797ead00,"      FFMA.FTZ R6, R6, UR4, -R202",211,152,1040384,,,,,,,,,
1938,00007ef1 797ead10,"      FFMA.FTZ R7, R7, UR4, -R202",211,135,1040384,,,,,,,,,
1939,00007ef1 797ead20,"      FFMA.FTZ R42, R42, UR4, -R205",211,153,1040384,,,,,,,,,
1940,00007ef1 797ead30,"      FFMA.FTZ R43, R43, UR4, -R205",211,132,1040384,,,,,,,,,
1941,00007ef1 797ead40,"      FFMA.FTZ R44, R44, UR4, -R204",211,139,1040384,,,,,,,,,
1942,00007ef1 797ead50,"      STL [R1+0x20], R3",211,240,1040384,Local,Store,32,,,,,,
1943,00007ef1 797ead60,"      MUFU.EX2 R218, R5",211,824,1040384,,,,,,,,,
1944,00007ef1 797ead70,"      FMUL.FTZ R32, R196, R160",211,148,1040384,,,,,,,,,
1945,00007ef1 797ead80,"      FFMA.FTZ R160, R102, UR4, -R202",211,131,1040384,,,,,,,,,
1946,00007ef1 797ead90,"      FFMA.FTZ R45, R45, UR4, -R204",210,147,1040384,,,,,,,,,
1947,00007ef1 797eada0,"      FFMA.FTZ R46, R46, UR4, -R205",210,126,1040384,,,,,,,,,
1948,00007ef1 797eadb0,"      FFMA.FTZ R47, R47, UR4, -R205",210,121,1040384,,,,,,,,,
1949,00007ef1 797eadc0,"      FFMA.FTZ R48, R48, UR4, -R201",210,162,1040384,,,,,,,,,
1950,00007ef1 797eadd0,"      FMUL.FTZ R34, R197, R162",211,231,1040384,,,,,,,,,
1951,00007ef1 797eade0,"      MUFU.EX2 R212, R6",211,875,1040384,,,,,,,,,
1952,00007ef1 797eadf0,"      FFMA.FTZ R162, R100, UR4, -R201",211,150,1040384,,,,,,,,,
1953,00007ef1 797eae00,"      FFMA.FTZ R49, R49, UR4, -R201",210,169,1040384,,,,,,,,,
1954,00007ef1 797eae10,"      FFMA.FTZ R50, R50, UR4, -R202",210,140,1040384,,,,,,,,,
1955,00007ef1 797eae20,"      FFMA.FTZ R51, R51, UR4, -R202",210,129,1040384,,,,,,,,,
1956,00007ef1 797eae30,"      FFMA.FTZ R52, R52, UR4, -R201",210,121,1040384,,,,,,,,,
1957,00007ef1 797eae40,"      FFMA.FTZ R53, R53, UR4, -R201",210,159,1040384,,,,,,,,,
1958,00007ef1 797eae50,"      FFMA.FTZ R72, R72, UR4, -R204",210,168,1040384,,,,,,,,,
1959,00007ef1 797eae60,"      MUFU.EX2 R216, R7",211,930,1040384,,,,,,,,,
1960,00007ef1 797eae70,"      FFMA.FTZ R73, R73, UR4, -R204",210,165,1040384,,,,,,,,,
1961,00007ef1 797eae80,"      FFMA.FTZ R74, R74, UR4, -R205",210,144,1040384,,,,,,,,,
1962,00007ef1 797eae90,"      FFMA.FTZ R75, R75, UR4, -R205",210,154,1040384,,,,,,,,,
1963,00007ef1 797eaea0,"      FFMA.FTZ R8, R8, UR4, -R204",210,138,1040384,,,,,,,,,
1964,00007ef1 797eaeb0,"      FFMA.FTZ R9, R9, UR4, -R204",210,138,1040384,,,,,,,,,
1965,00007ef1 797eaec0,"      FFMA.FTZ R10, R10, UR4, -R205",210,149,1040384,,,,,,,,,
1966,00007ef1 797eaed0,"      FFMA.FTZ R11, R11, UR4, -R205",210,177,1040384,,,,,,,,,
1967,00007ef1 797eaee0,"      MUFU.EX2 R3, R33",211,1090,1040384,,,,,,,,,
1968,00007ef1 797eaef0,"      FMUL.FTZ R5, R196, R137",211,131,1040384,,,,,,,,,
1969,00007ef1 797eaf00,"      FMUL.FTZ R6, R197, R138",211,143,1040384,,,,,,,,,
1970,00007ef1 797eaf10,"      FFMA.FTZ R24, R24, UR4, -R204",210,118,1040384,,,,,,,,,
1971,00007ef1 797eaf20,"      FFMA.FTZ R208, R116, UR4, -R201",211,158,1040384,,,,,,,,,
1972,00007ef1 797eaf30,"      FFMA.FTZ R116, R83, UR4, -R202",211,137,1040384,,,,,,,,,
1973,00007ef1 797eaf40,"      FMUL.FTZ R83, R197, R195",211,140,1040384,,,,,,,,,
1974,00007ef1 797eaf50,"      F2FP.F16.F32.PACK_AB R137, R216, R212",211,229,1040384,,,,,,,,,
1975,00007ef1 797eaf60,"      MUFU.EX2 R251, R17",212,844,1040384,,,,,,,,,
1976,00007ef1 797eaf70,"      FMUL.FTZ R7, R197, R139",212,152,1040384,,,,,,,,,
1977,00007ef1 797eaf80,"      FFMA.FTZ R130, R130, UR4, -R202",211,162,1040384,,,,,,,,,
1978,00007ef1 797eaf90,"      FFMA.FTZ R104, R104, UR4, -R204",211,145,1040384,,,,,,,,,
1979,00007ef1 797eafa0,"      FFMA.FTZ R105, R105, UR4, -R204",211,117,1040384,,,,,,,,,
1980,00007ef1 797eafb0,"      FFMA.FTZ R108, R108, UR4, -R204",211,129,1040384,,,,,,,,,
1981,00007ef1 797eafc0,"      FFMA.FTZ R109, R109, UR4, -R204",211,146,1040384,,,,,,,,,
1982,00007ef1 797eafd0,"      STL [R1+0x3c], R3",211,175,1040384,Local,Store,32,,,,,,
1983,00007ef1 797eafe0,"      MUFU.EX2 R217, R18",211,876,1040384,,,,,,,,,
1984,00007ef1 797eaff0,"      FMUL.FTZ R33, R196, R161",211,126,1040384,,,,,,,,,
1985,00007ef1 797eb000,"      FFMA.FTZ R161, R103, UR4, -R202",211,150,1040384,,,,,,,,,
1986,00007ef1 797eb010,"      STL [R1+0x14], R4",210,143,1040384,Local,Store,32,,,,,,
1987,00007ef1 797eb020,"      FFMA.FTZ R120, R120, UR4, -R204",209,145,1040384,,,,,,,,,
1988,00007ef1 797eb030,"      FFMA.FTZ R121, R121, UR4, -R204",209,146,1040384,,,,,,,,,
1989,00007ef1 797eb040,"      FFMA.FTZ R124, R124, UR4, -R204",209,140,1040384,,,,,,,,,
1990,00007ef1 797eb050,"      FMUL.FTZ R17, R196, R141",210,205,1040384,,,,,,,,,
1991,00007ef1 797eb060,"      MUFU.EX2 R250, R19",210,878,1040384,,,,,,,,,
1992,00007ef1 797eb070,"      F2FP.F16.F32.PACK_AB R138, R251, R219",210,143,1040384,,,,,,,,,
1993,00007ef1 797eb080,"      FFMA.FTZ R106, R106, UR4, -R205",210,177,1040384,,,,,,,,,
1994,00007ef1 797eb090,"      FFMA.FTZ R107, R107, UR4, -R205",210,137,1040384,,,,,,,,,
1995,00007ef1 797eb0a0,"      FFMA.FTZ R110, R110, UR4, -R205",210,116,1040384,,,,,,,,,
1996,00007ef1 797eb0b0,"      FFMA.FTZ R111, R111, UR4, -R205",210,147,1040384,,,,,,,,,
1997,00007ef1 797eb0c0,"      FFMA.FTZ R122, R122, UR4, -R205",210,214,1040384,,,,,,,,,
1998,00007ef1 797eb0d0,"      FMUL.FTZ R18, R197, R142",211,253,1040384,,,,,,,,,
1999,00007ef1 797eb0e0,"      MUFU.EX2 R0, R0",210,784,1040384,,,,,,,,,
2000,00007ef1 797eb0f0,"      FFMA.FTZ R123, R123, UR4, -R205",210,127,1040384,,,,,,,,,
2001,00007ef1 797eb100,"      FFMA.FTZ R126, R126, UR4, -R205",210,148,1040384,,,,,,,,,
2002,00007ef1 797eb110,"      FMUL.FTZ R19, R197, R143",211,194,1040384,,,,,,,,,
2003,00007ef1 797eb120,"      MUFU.EX2 R3, R35",211,1627,1040384,,,,,,,,,
2004,00007ef1 797eb130,"      LDSM.16.MT88.4 R140, [R226+0x8000]",214,164,1040384,Shared,Load,128,0,,,,,
2005,00007ef1 797eb140,"      F2FP.F16.F32.PACK_AB R139, R250, R217",215,152,1040384,,,,,,,,,
2006,00007ef1 797eb150,"      FMUL.FTZ R4, R196, R136",216,124,1040384,,,,,,,,,
2007,00007ef1 797eb160,"      F2FP.F16.F32.PACK_AB R136, R218, R211",216,138,1040384,,,,,,,,,
2008,00007ef1 797eb170,"      MUFU.EX2 R210, R8",217,1315,1040384,,,,,,,,,
2009,00007ef1 797eb180,"      HMMA.16816.F32 R4, R136, R20, R4",216,596,1040384,,,,,,,,,
2010,00007ef1 797eb190,"      STL [R1+0x38], R3",216,533,1040384,Local,Store,32,,,,,,
2011,00007ef1 797eb1a0,"      MUFU.EX2 R215, R9",216,1602,1040384,,,,,,,,,
2012,00007ef1 797eb1b0,"      FMUL.FTZ R35, R197, R163",216,296,1040384,,,,,,,,,
2013,00007ef1 797eb1c0,"      FFMA.FTZ R163, R101, UR4, -R201",216,149,1040384,,,,,,,,,
2014,00007ef1 797eb1d0,"      FMUL.FTZ R8, R2, R132",216,157,1040384,,,,,,,,,
2015,00007ef1 797eb1e0,"      MUFU.EX2 R209, R10",216,1348,1040384,,,,,,,,,
2016,00007ef1 797eb1f0,"      F2FP.F16.F32.PACK_AB R132, R215, R210",216,1120,1040384,,,,,,,,,
2017,00007ef1 797eb200,"      MUFU.EX2 R213, R11",217,1451,1040384,,,,,,,,,
2018,00007ef1 797eb210,"      FMUL.FTZ R9, R2, R133",217,121,1040384,,,,,,,,,
2019,00007ef1 797eb220,"      FMUL.FTZ R10, R0, R134",217,160,1040384,,,,,,,,,
2020,00007ef1 797eb230,"      MUFU.EX2 R3, R25",217,1638,1040384,,,,,,,,,
2021,00007ef1 797eb240,"      F2FP.F16.F32.PACK_AB R133, R213, R209",217,825,1040384,,,,,,,,,
2022,00007ef1 797eb250,"      MUFU.EX2 R214, R12",218,1493,1040384,,,,,,,,,
2023,00007ef1 797eb260,"      FMUL.FTZ R11, R0, R135",218,150,1040384,,,,,,,,,
2024,00007ef1 797eb270,"      STL [R1+0xc], R3",217,378,1040384,Local,Store,32,,,,,,
2025,00007ef1 797eb280,"      MUFU.EX2 R222, R13",217,1483,1040384,,,,,,,,,
2026,00007ef1 797eb290,"      FMUL.FTZ R25, R2, R149",217,123,1040384,,,,,,,,,
2027,00007ef1 797eb2a0,"      FFMA.FTZ R149, R65, UR4, -R201",217,143,1040384,,,,,,,,,
2028,00007ef1 797eb2b0,"      FMUL.FTZ R65, R2, R185",217,168,1040384,,,,,,,,,
2029,00007ef1 797eb2c0,"      FMUL.FTZ R12, R2, R144",217,148,1040384,,,,,,,,,
2030,00007ef1 797eb2d0,"      MUFU.EX2 R221, R14",217,1269,1040384,,,,,,,,,
2031,00007ef1 797eb2e0,"      F2FP.F16.F32.PACK_AB R134, R222, R214",217,984,1040384,,,,,,,,,
2032,00007ef1 797eb2f0,"      MUFU.EX2 R248, R15",218,1609,1040384,,,,,,,,,
2033,00007ef1 797eb300,"      FMUL.FTZ R13, R2, R145",218,150,1040384,,,,,,,,,
2034,00007ef1 797eb310,"      FMUL.FTZ R14, R0, R146",218,134,1040384,,,,,,,,,
2035,00007ef1 797eb320,"      MUFU.EX2 R3, R26",218,1662,1040384,,,,,,,,,
2036,00007ef1 797eb330,"      F2FP.F16.F32.PACK_AB R135, R248, R221",218,800,1040384,,,,,,,,,
2037,00007ef1 797eb340,"      MUFU.EX2 R220, R24",219,1582,1040384,,,,,,,,,
2038,00007ef1 797eb350,"      FMUL.FTZ R15, R0, R147",219,157,1040384,,,,,,,,,
2039,00007ef1 797eb360,"      LDSM.16.MT88.4 R144, [R225+0x8000]",222,365,1040384,Shared,Load,128,0,,,,,
2040,00007ef1 797eb370,"      HMMA.16816.F32 R8, R132, R20, R8",222,1412,1040384,,,,,,,,,
2041,00007ef1 797eb380,"      MUFU.EX2 R20, R31",221,1414,1040384,,,,,,,,,
2042,00007ef1 797eb390,"      FMUL.FTZ R26, R0, R150",221,204,1040384,,,,,,,,,
2043,00007ef1 797eb3a0,"      STL [R1+0x4], R3",220,137,1040384,Local,Store,32,,,,,,
2044,00007ef1 797eb3b0,"      HMMA.16816.F32 R12, R132, R22, R12",219,591,1040384,,,,,,,,,
2045,00007ef1 797eb3c0,"      MUFU.EX2 R198, R37",220,1603,1040384,,,,,,,,,
2046,00007ef1 797eb3d0,"      FMUL.FTZ R21, R196, R153",220,132,1040384,,,,,,,,,
2047,00007ef1 797eb3e0,"      HMMA.16816.F32 R16, R136, R22, R16",219,2094,1040384,,,,,,,,,
2048,00007ef1 797eb3f0,"      FMUL.FTZ R24, R2, R148",218,925,1040384,,,,,,,,,
2049,00007ef1 797eb400,"      MUFU.EX2 R199, R39",218,852,1040384,,,,,,,,,
2050,00007ef1 797eb410,"      FMUL.FTZ R22, R197, R154",218,527,1040384,,,,,,,,,
2051,00007ef1 797eb420,"      FFMA.FTZ R154, R98, UR4, -R202",218,139,1040384,,,,,,,,,
2052,00007ef1 797eb430,"      FMUL.FTZ R23, R197, R155",218,131,1040384,,,,,,,,,
2053,00007ef1 797eb440,"      FMUL.FTZ R31, R0, R159",218,147,1040384,,,,,,,,,
2054,00007ef1 797eb450,"      FFMA.FTZ R159, R97, UR4, -R201",218,123,1040384,,,,,,,,,
2055,00007ef1 797eb460,"      MUFU.EX2 R200, R41",218,762,1040384,,,,,,,,,
2056,00007ef1 797eb470,"      FFMA.FTZ R148, R64, UR4, -R201",218,153,1040384,,,,,,,,,
2057,00007ef1 797eb480,"      FFMA.FTZ R64, R54, UR4, -R202",218,142,1040384,,,,,,,,,
2058,00007ef1 797eb490,"      FFMA.FTZ R153, R68, UR4, -R201",218,133,1040384,,,,,,,,,
2059,00007ef1 797eb4a0,"      FMUL.FTZ R68, R2, R188",218,142,1040384,,,,,,,,,
2060,00007ef1 797eb4b0,"      FMUL.FTZ R37, R196, R169",218,135,1040384,,,,,,,,,
2061,00007ef1 797eb4c0,"      FMUL.FTZ R54, R197, R182",218,150,1040384,,,,,,,,,
2062,00007ef1 797eb4d0,"      FMUL.FTZ R39, R197, R171",218,177,1040384,,,,,,,,,
2063,00007ef1 797eb4e0,"      MUFU.EX2 R3, R27",218,983,1040384,,,,,,,,,
2064,00007ef1 797eb4f0,"      FFMA.FTZ R150, R81, UR4, -R201",218,117,1040384,,,,,,,,,
2065,00007ef1 797eb500,"      FFMA.FTZ R81, R66, UR4, -R202",218,149,1040384,,,,,,,,,
2066,00007ef1 797eb510,"      FMUL.FTZ R66, R0, R186",218,148,1040384,,,,,,,,,
2067,00007ef1 797eb520,"      FFMA.FTZ R155, R84, UR4, -R201",218,134,1040384,,,,,,,,,
2068,00007ef1 797eb530,"      FFMA.FTZ R84, R67, UR4, -R202",218,134,1040384,,,,,,,,,
2069,00007ef1 797eb540,"      FMUL.FTZ R67, R0, R187",218,122,1040384,,,,,,,,,
2070,00007ef1 797eb550,"      FMUL.FTZ R41, R2, R165",218,176,1040384,,,,,,,,,
2071,00007ef1 797eb560,"      MUFU.EX2 R243, R43",218,811,1040384,,,,,,,,,
2072,00007ef1 797eb570,"      FFMA.FTZ R165, R114, UR4, -R202",218,149,1040384,,,,,,,,,
2073,00007ef1 797eb580,"      STL [R1+0x8], R3",217,714,1040384,Local,Store,32,,,,,,
